,product_id,Unnamed: 1,source_product_name,url
87,400096.0,7520071,"Samsung - 85"" Class (84-1/2"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-85-class-84-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/7520071.p?id=1219276830667&skuId=7520071&st=7520071&cp=1&lp=1
88,400807.0,8548083,"Sony - 60"" Class (60"" Diag.) - LED - 1080p - 120Hz - Smart - HDTV - Black",http://www.bestbuy.com/site/sony-60-class-60-diag--led-1080p-120hz-smart-hdtv-black/8548083.p?id=1219345072094
89,400772.0,1799212,"RCA - 55"" Class (54-5/8"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/rca-55-class-54-5-8-diag--led-1080p-hdtv-black/1799212.p?id=1219065629534
90,400118.0,5875045,"VIZIO - 55"" Class (54-5/8"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-55-class-54-5-8-diag--led-1080p-smart-hdtv-black/5875045.p?id=1219169819589&skuId=5875045
91,400120.0,7145008,"VIZIO - 60"" Class (60"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-60-class-60-diag--led-1080p-smart-hdtv-black/7145008.p?id=1219255554341&skuId=7145008
92,400122.0,5724002,"VIZIO - M-Series - 65"" Class (64-1/2"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-m-series-65-class-64-1-2-diag--led-1080p-smart-hdtv-black/5724002.p?id=1219153733578
93,400274.0,,,
94,400273.0,,,
95,400087.0,3729067,"VIZIO - 24"" Class (23-5/8"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-e-series-24-class-23-5-8-diag--led-1080p-smart-hdtv-black/3729067.p?id=1219093273038&skuId=3729067
96,400474.0,,,http://www.bestbuy.com/site/vizio-24-1080p-led-lcd-tv-169-black/1310560468.p?id=mp1310560468&skuId=1310560468
97,400243.0,,,http://www.bestbuy.com/site/vizio-28-720p-led-lcd-tv-169-hdtv-black/1311084901.p?id=mp1311084901&skuId=1311084901
98,400527.0,,,
99,400352.0,,,
100,400351.0,,,
101,400329.0,8349749,"LG - 60"" Class (59-7/8"" Diag.) - Plasma - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/lg-60-class-59-7-8-diag--plasma-1080p-smart-hdtv/8349749.p?id=1219325575429&skuId=8349749
102,400328.0,5935077,"LG - 50"" Class (49-9/10"" Diag.) - Plasma - 600Hz - Smart - HDTV",http://www.bestbuy.com/site/lg-50-class-49-9-10-diag--plasma-600hz-smart-hdtv/5935077.p?id=1219174623256&skuId=5935077
103,400331.0,5935095,"LG - 60"" Class (59-7/8"" Diag.) - Plasma - 600Hz - Smart - 3D - HDTV",http://www.bestbuy.com/site/lg-60-class-59-7-8-diag--plasma-600hz-smart-3d-hdtv/5935095.p?id=1219174622051&skuId=5935095
104,400533.0,6733367,"LG - 42"" Class - LED - 1080p - 60Hz - 3D - HDTV and Soundbar",http://www.bestbuy.com/site/lg-42-class-led-1080p-60hz-3d-hdtv-and-soundbar/6733367.p?id=1218786216332&skuId=6733367
105,400385.0,4382027,"VIZIO - M-Series - 32"" Class (31-1/2"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-m-series-32-class-31-1-2-diag--led-1080p-smart-hdtv-black/4382027.p?id=1219098066010&skuId=4382027
106,400134.0,4498002,"VIZIO - M-Series - 42"" Class (42"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-m-series-42-class-42-diag--led-1080p-smart-hdtv-black/4498002.p?id=1219098555849&skuId=4498002
107,400365.0,,,
108,400403.0,,,
109,400402.0,8949522,"LG - 24"" Class (23-1/2"" Diag.) - LED - 720p - 60Hz - HDTV",http://www.bestbuy.com/site/lg-24-class-23-1-2-diag--led-720p-60hz-hdtv/8949522.p?id=1218956258381&skuId=8949522
110,400181.0,,,
111,400178.0,,,
112,400171.0,8949586,"LG - 55"" Class (54-5/8"" Diag.) - LED - 1080p - 120Hz - HDTV",http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-120hz-hdtv/8949586.p?id=1218956308016
